0,1,2,3,4,5,6,7,8,9
3.822935,-0.9176894,-1.4785135,0.50464016,0.07296096,-0.14690576,-0.7338759,0.10591233,0.2742319,-0.17521574
4.119439,-0.22167045,-0.6253765,-1.8542956,-0.27219486,0.032584317,0.25815699,0.6792267,-0.8451692,-0.17247956
3.923289,-0.1405661,-0.7540201,-1.8097186,0.16674642,-0.15954722,0.06312606,0.47857875,-0.118373394,-0.010921766
3.7386851,-0.79227614,-1.6318139,-0.15806964,0.5405477,-0.5850986,-0.58319205,0.69645005,1.2666621,-1.2494365
-0.111262426,-1.2108161,-1.3922164,0.4785595,1.0915122,0.22290182,0.6259557,0.25730148,1.1510291,-1.1561882
4.3753414,-0.60866755,-1.8738772,-1.5152353,-0.49403143,-0.14219907,-1.0271677,-0.00981516,-0.40570626,-0.07185076
0.032006994,-0.97018766,-0.5593992,2.4288979,1.0506817,0.557435,0.025028063,1.2722522,0.75290406,-0.5350898
3.524543,-0.47561666,-0.3878738,0.096048124,-0.24879122,0.14129412,-0.35315612,-0.38510516,-0.03228067,0.41508082
0.49109414,-1.7228086,-0.7342987,2.1463315,0.94400746,0.62593555,-0.12126517,-0.12381545,0.6067685,-0.49167064
-0.35808358,-0.9975417,-0.46722284,2.9203806,2.2325516,1.1265444,0.010229467,0.9786491,0.6291757,-0.60738564
2.0698023,-1.082336,-0.10081066,1.0754979,1.023471,-0.5211238,0.1777075,0.2619045,0.5566013,-0.8165462
3.4999678,-0.5266574,-1.1344262,0.2980144,-0.6429001,-0.16056888,-0.8087444,0.1931787,-0.6916087,0.04840041
3.4786983,-0.8131739,0.019895662,0.93311197,0.23683368,-0.17661692,-1.7004999,0.34731027,1.1138303,-0.70893794
2.3512084,-0.63437074,-1.6850764,1.5882882,0.5403294,0.30850762,-0.61301804,1.3156807,0.5524119,-0.46336484
-0.056159522,2.5282032,0.10579818,0.50351036,-1.0317193,-1.3972852,0.09795068,0.036329646,0.10606704,0.18681905
-0.17880002,3.6151097,-0.005605247,0.16056842,-0.120413914,0.025799733,-0.30299914,-0.36536393,-0.484313,0.34904835
-0.1308303,2.6247213,0.7034388,0.6191164,-0.902751,-0.9430401,-0.30182725,-0.046529733,0.3588723,0.18490745
1.5579562,-1.1951827,-0.8307506,1.8991685,0.21058704,0.38561398,-0.39660168,-0.1601376,1.3568777,-0.39388663
0.89565927,-0.9512654,-0.022750584,-0.5613749,0.6645981,-0.25709274,-0.5037903,-0.29457885,0.884771,0.06768587
3.613292,-0.17068872,-1.5356045,-1.6844045,0.307561,-0.239821,0.084564894,0.08651211,-0.45134842,0.18044981
3.4619658,-1.6479824,-0.26361454,0.4045031,0.89504504,-0.8529268,-0.60515505,0.110022925,1.1381762,-0.4374819
-0.0913348,-1.412163,-0.16620567,2.841947,1.8705907,1.2812635,-0.013266413,0.62455255,0.34267,0.31109765
1.6263655,-1.1080494,-0.65824884,1.0521998,0.5540709,0.70397335,-0.5997035,-0.44331363,0.47393128,-0.3171491
2.5856683,-0.3097457,-1.1118445,-2.3698215,-0.53715014,0.5175519,0.18387246,0.34076092,-0.57227397,-0.11804401
1.7347963,-1.4457965,-0.41295493,1.8519591,0.9513585,0.07400644,-0.33788615,-0.004213913,-0.08505684,0.09151977
4.4104886,-1.3404645,-1.2300295,-0.2221352,-0.7768734,0.060293853,-0.95378524,0.42898357,0.2716856,-0.21800011
2.991476,0.117736526,-1.9300654,-1.5735353,0.03665825,-0.5305828,0.21639329,0.061791334,-0.16404381,0.13255452
2.4202635,-0.421201,-2.7102506,-1.2676864,-0.47289687,-0.702408,0.6127695,-0.13433458,-0.30615905,-0.111967444
2.19196,-0.34658805,-1.091552,1.0218086,0.39605716,0.87779933,-0.033493668,0.309036,0.73556,-0.044774096
1.1110971,-0.85385555,-1.2972503,1.652946,1.6710794,0.98186916,0.27492136,0.917423,-0.15368432,0.15714431
0.51257575,-1.6376005,1.344462,0.90436167,-0.3140047,0.70881355,-0.41847304,-1.0685017,-1.1372678,0.16915001
-0.33220086,2.466984,0.9822228,0.8271009,-0.20262532,-0.49907202,0.11518603,-0.34187162,0.052081816,0.06600523
0.5794692,2.586511,-0.41730738,-0.17868596,0.3184961,0.4763903,0.6267959,0.06645651,0.31724718,-0.45765188
0.34263447,3.233437,1.0054337,0.4043436,0.21828434,-0.14642371,-0.1488398,-0.21080212,-0.2130931,0.045561463
-0.09123515,3.20766,1.0678853,0.42941856,-0.70959854,-1.2022355,-0.50337654,-0.18557166,0.03096363,0.48226407
3.9448535,-0.81220555,-1.3244809,-0.22149901,0.16071133,-0.46706572,-0.53814465,0.12130525,-0.72960037,0.3683546
3.165721,-1.0864828,-1.1045201,1.0929441,-0.12554939,0.19806425,-0.4770196,0.3307707,0.4772923,0.30295464
1.3399904,-1.6400237,0.4452103,1.7317507,1.8403118,-0.3333742,0.3904597,0.87065613,0.16944931,0.25374764
0.7087671,-1.0679064,-0.7875127,2.6347344,0.98502773,0.74333876,-0.46918315,0.016600363,0.5033733,0.15838665
4.723985,-0.60966986,-0.11105111,-1.8418313,0.46726272,-0.7301233,-0.27933177,-0.470694,-0.02393852,0.10779412
3.8878574,-0.5943593,-1.0648224,-1.8511599,-0.24377091,-0.34104177,-0.6034172,0.25227454,0.0064996136,-0.04524529
2.3759143,-0.54455334,-2.4413085,-0.63286304,0.3434701,-1.0592649,0.255592,-0.5873321,0.32812566,-0.5544335
3.4988081,-0.510576,-0.07025972,0.23066024,-0.6917683,0.22478531,-0.6550081,0.3257261,-0.6881493,0.21209767
3.0154066,-1.0336812,-1.3078299,1.6660255,-0.21882893,0.03913407,-0.48240298,0.33867335,1.2523417,-0.41498208
2.5532455,-1.1693794,0.43615204,1.0468128,0.3627125,0.24104364,0.22094946,-0.9225627,0.06475355,0.15570737
1.7360146,-1.1681478,-0.6674878,1.0083711,-1.1881084,0.3203019,-0.27851015,-0.19256046,1.006415,0.26798075
2.7743888,-1.1063572,-1.1067109,1.5080578,-0.088669635,0.40210015,-0.8311559,-0.12550077,1.3010312,-1.1147711
0.72573143,-0.99067396,-0.8185513,2.159415,1.6858649,1.060108,-0.23625058,0.37613004,0.53661084,-0.61568445
4.045282,-1.245537,-1.1197653,-0.21832,-0.3507591,-0.24890567,-0.882933,0.7152488,-0.2060906,-0.18054938
3.3637452,-0.81561935,-0.48695582,1.0275534,-0.21175982,0.17777935,-0.88652486,-0.59698594,0.62136376,-0.8967987
4.4234815,-0.14873518,-0.75771517,-0.5377189,0.0068408307,-0.12723204,-1.1545646,-0.03794753,0.22353587,-0.48736647
4.554583,-0.3441627,-0.5207172,-1.366575,-0.36124548,-0.39387587,-0.47985917,-0.007864195,-0.2551369,0.031509817
4.302504,-1.020356,-2.2558813,-0.58511406,-0.1341688,-0.0828769,-0.66666055,-0.08954966,0.2560328,-0.34803662
0.9088811,-1.1909816,-0.9720364,2.2659366,0.7181848,0.35241455,-0.25551432,-0.4816174,0.6392499,-0.027265534
2.6361372,-0.60847163,-1.6436052,0.772843,-0.5407912,0.30805948,-0.3374717,0.2702032,-0.30799732,-0.21773057
1.6723872,-1.0516931,-1.7010672,-0.49600336,0.3496017,0.03731473,0.2900724,-0.15068582,1.5047195,-0.6781576
1.8603894,-1.2216456,0.30261207,1.4643323,0.45255113,-0.6519861,0.1808839,0.16854042,-0.24941255,0.34768277
1.8633815,-0.96535766,-0.7889299,2.058219,1.0664607,1.3190016,-0.65951777,1.2395029,1.2664659,-1.3926897
3.064475,-0.6122026,-1.6569012,-0.67319834,0.7434276,-0.91620773,0.2354528,0.47448173,0.35342833,-0.3598037
1.9761902,-0.8663187,-0.13064015,1.269122,1.061072,-0.33399656,0.14624794,0.7395101,1.4996705,-1.2907151
4.1849484,-0.8182395,-1.1953328,0.06447206,0.7288855,-0.38295594,-1.2814697,0.4846452,-0.20318782,-0.15022258
-1.404204,-1.6032846,0.36848128,2.290389,3.3118567,0.71104366,0.025265785,0.8921255,1.8599494,-0.5723691
1.4945905,-0.45836282,-2.0791936,0.9935228,0.36743113,0.44111636,-0.37032235,0.48572543,-0.010374643,0.74394965
0.20570749,-0.8507579,-0.8356766,0.89846355,1.8028105,1.0537645,0.25987986,0.08035482,1.71366,-0.74871105
3.0923195,-0.7902369,-1.7678643,0.35590622,0.865988,-0.45140383,0.1520887,0.9301574,0.61572677,-0.57912153
-0.42697123,-1.6797355,0.26204383,-0.85135376,1.4402177,-0.21698646,0.60809195,-0.38828227,0.498956,-0.5799358
3.4623775,-0.7456772,-1.3267478,0.36730298,-0.76921207,0.29660183,-0.611527,0.30384925,-0.51916456,0.13261217
1.9178917,-0.9667252,-0.8268183,1.9007132,0.2207839,0.27012184,-0.37500685,0.038193803,0.08523503,-0.44934842
0.29776743,-0.89957803,-0.7750596,1.098909,1.6752055,1.0499107,-0.1592796,0.020283042,1.4192137,-1.4707946
3.3824878,-0.74598277,-1.2972069,0.890504,0.41429284,0.45144692,-0.71946424,0.30133346,0.32676953,-0.60444844
3.1937997,-1.0277015,0.3610084,0.9528336,0.66196305,-0.5736079,-0.77761066,0.49877134,0.06313969,-1.4924382
3.6375694,-0.12218685,-1.5761548,-1.915235,0.010728518,-0.71622753,0.19346572,-0.25072572,0.21729036,-0.14193282
3.9752204,-0.79744357,-1.8434783,-1.3586394,-0.07173546,-0.29348385,-0.47114107,0.7193567,-0.7976954,-0.17397787
1.1506405,-1.8796841,0.8074557,0.38975233,1.0986942,-0.7158655,-1.0084912,-1.4388446,1.2381253,-0.35167837
3.6682637,-1.2403511,0.40812215,0.29610777,-0.21899058,-0.438925,0.8076598,-0.4714687,0.13194796,0.45296884
3.365924,-0.9812821,-0.42334282,0.63864756,0.16460268,-0.596816,-0.47394618,0.003958369,0.35520703,-0.2758769
4.0607595,-1.0819415,0.2817144,-0.5551974,1.002736,-0.9033454,-0.4066723,-0.4846204,0.51720005,0.043786854
-0.2887768,-1.3707461,0.059635304,0.031444144,1.5482253,-1.3518448,-0.15159288,0.05035275,1.4011636,0.16419783
2.5716622,-1.0494199,-0.6080668,0.6095535,1.4695624,-0.18921366,-0.85496664,0.3516598,1.1354662,-0.41891176
2.322657,-1.3599297,-0.060856767,2.3048327,0.8298376,0.75381494,-0.40231264,0.96439207,1.5298026,-1.770094
1.606157,-1.3107004,-1.6689969,-0.61634105,0.10809542,-1.0074321,-0.6232804,-0.7884287,0.8301619,-0.98097396
2.771923,-0.34954634,-2.7061057,-1.5667089,0.15189758,-0.594481,0.55512655,-0.28630552,0.5270448,-0.4712603
0.47552028,-0.66258377,-0.905643,2.0081937,0.7345195,1.0896223,0.33054593,0.35483304,0.47552922,-0.54248255
-0.00037623974,3.3203256,1.7520529,-0.34301308,0.50345737,-0.090724476,-0.05934568,0.03141308,-0.2437891,0.1995113
3.0120726,-1.5335617,-0.42241666,1.7582636,0.6409672,0.498742,-0.9310734,0.1266934,0.058533367,0.43821427
3.8771307,-0.21713719,-1.0872929,-2.1052554,-0.62423086,-0.53054595,-0.21876492,-0.14159104,-0.6406426,0.18971723
3.5387702,-0.4969849,-1.9206648,-1.407458,-0.31472695,-0.06236153,-0.008732238,0.7524726,-0.5771847,-0.15736625
4.1039257,-0.9107008,-0.7123021,0.32210627,0.0036536518,-0.024251642,-0.5709629,0.4110424,0.38796434,-0.23270543
2.7195446,-1.2845563,-0.15672825,1.747699,0.89524317,-0.12730032,-0.6591798,0.038921114,0.70875514,-0.04212033
3.4859252,-0.4097285,-2.0856166,-1.3502798,0.104640365,-0.1092773,-0.21548517,0.21559317,-0.7125806,0.23432894
-0.16241792,3.0171857,-0.6893661,0.24288842,0.91536003,0.5660163,0.37433782,0.341517,0.13113774,-0.8866622
0.026601065,2.6222124,-0.52938396,0.4930472,-0.05363291,-0.17290822,-0.07832507,-0.37392798,0.100680746,-0.34932005
0.28796893,2.649392,-0.09787155,0.79189205,-0.24632938,0.66877776,0.41312617,-0.47532216,0.32889017,-0.851762
3.4882197,-0.4170807,-1.018044,-0.16359323,0.016489796,0.485248,-0.9934135,0.015614552,0.30481791,-0.8138416
3.3479474,-0.9974524,-1.6839484,0.55557257,0.11405554,0.762683,-0.9144332,-0.06873966,-0.10029749,0.19066912
1.7680576,-1.3437586,-0.2346581,1.9110599,0.5947214,0.80965036,-0.92568815,0.42900658,0.9323771,-0.7539756
2.9432778,-1.1662983,-0.9829277,1.4319605,-0.12335399,0.39405513,-0.9289517,-0.11450611,1.2996373,-1.0569407
3.2701375,-0.95662564,-1.8019083,0.55582213,0.24538371,-0.09858202,-0.7776482,0.26827082,-0.13390133,0.17248419
-0.6250854,3.0365222,0.48515457,0.4502008,-1.1098646,-1.0484215,-0.16008767,0.2806809,0.12846911,0.51847976
0.19255285,3.6310365,0.35745513,0.0073396903,0.6155405,0.18852995,-0.113764614,-0.056183606,-0.20766109,-0.11700878
-0.6393148,3.0763009,0.89577377,-0.65611583,0.052088942,0.48583534,-0.09593353,0.062100906,-0.64108974,0.019622514
-0.87171954,2.2167482,0.40625384,0.7915816,-0.046986457,-0.14122325,-0.012912055,-0.5411847,0.17156935,0.106702894
4.367201,-0.75606614,-0.8604208,-0.8494597,-0.9258968,-0.50050616,-0.67375946,0.31106013,-0.4791572,0.07786399
0.9087097,-1.064962,-0.3835523,1.6331038,-0.8143906,-0.12548015,-0.42353532,-0.30123296,1.6659063,-0.23506264
1.2657748,-1.201074,-0.8555307,1.844699,1.0645859,0.48197824,-0.3930346,0.23177485,0.5772802,-0.1861969
4.463843,-0.3248816,-1.9502221,-1.3398126,-0.31166813,-0.38333488,-0.6841595,-0.33775443,0.065514445,-0.45680618
3.4001093,-1.5660924,-0.8502578,0.052039422,1.3131307,-0.61839163,-0.73742235,-0.029928291,1.0428526,0.15445435
3.4112806,-0.69047654,-1.090931,-0.049044896,0.74290895,0.025487628,-1.7359185,0.009465021,0.4029831,0.20978287
1.6831254,-0.9283361,-0.17673792,2.2694993,0.64312106,0.1357063,-0.5981036,0.04870962,0.100043625,-0.5008984
4.417011,-0.6967456,-2.195201,-0.4633102,-0.33701056,-0.2987285,-0.61259186,-0.23253196,-0.039393038,-0.76257616
1.6397475,-0.42551583,-1.6646683,-0.42574883,0.5312152,-0.28133672,0.6000884,-1.0955179,0.44059724,0.27181876
2.0404253,-1.1467218,-0.46319067,2.2201436,0.8044112,0.05021545,-0.6903283,0.42988026,0.02711822,-0.27534372
2.146404,-0.9082639,-1.0444344,1.7073039,1.4510804,0.15622571,-0.2227871,0.98007953,0.18083642,-0.16367562
2.9419441,-0.41603053,-1.9958916,-2.2005956,-0.33188173,0.09618191,0.31304404,0.13844335,-0.4371875,0.08986938
4.165531,-0.6080746,-0.3618889,-0.88669735,0.565056,-0.35865554,-0.7175539,1.0937145,0.329662,0.11810528
1.318691,-0.38566583,-0.78812224,-0.49501348,0.66311383,-0.41281468,0.19934757,-0.103658676,-0.17078243,-0.23325269
1.4525641,-1.0520375,-1.44462,2.3368726,1.35584,0.804474,-0.95421636,1.0910845,0.49979207,0.12699729
3.877907,-0.7253425,-1.2995998,-0.62770164,0.10172398,-0.3636972,-0.925522,0.059109185,-0.4855704,-0.69561803
3.556465,-0.42475352,-1.1585851,-1.9400408,-0.44519565,-0.37208015,-0.38812098,0.37160653,-0.41247505,0.01618986
1.4079536,-1.4992249,-0.09751063,1.7607019,-0.5906773,0.14736214,0.002150082,-0.9663026,0.96995205,-0.20438246
-0.89797056,3.2876844,1.3581733,0.85752,0.10426268,-0.43321693,-0.28516248,0.45257357,-0.12016185,0.65761065
-0.016511902,2.9761367,0.3850744,0.1865882,0.30754438,0.073741026,0.65318763,0.34706274,-0.5626139,0.064951174
3.368672,-0.83083415,-0.7401616,0.68796676,0.09003923,-0.14758389,-0.7853307,0.36950034,-0.53089255,-0.2397763
1.5010173,-1.0531665,-1.1538442,1.814599,0.96226424,0.44448406,0.043852966,0.08888789,0.36212054,-0.52354485
-0.10437671,-0.7129887,-0.45553088,2.441639,0.5575145,0.58080924,0.0030216498,0.37900195,-0.40570474,-0.6302661
2.9912896,-1.3041822,-1.0052084,0.4367197,-0.35328084,0.45742914,-0.9699971,-0.42045054,-0.16395827,-0.2378071
1.651953,-1.449234,-0.5222083,1.729267,1.205611,1.1211131,-0.15485092,1.1632522,0.66466796,-0.3682655
2.3090556,-0.66621596,-0.78190887,-1.6469887,0.10417962,-0.15227316,1.9687977,0.62964696,1.0361494,-0.3879608
2.5238953,-1.5901326,1.4540541,1.2203968,1.084888,-0.27458197,0.52635074,-0.03998209,0.25681043,0.67869747
4.1083903,-0.9555929,-1.2765795,-0.78454864,0.406097,0.35134774,-0.53299403,0.49509412,0.2959014,-0.59157896
3.2864978,-1.1981984,-0.94650215,1.448074,0.88877636,0.21008201,-0.3211694,0.61282754,0.4447028,-0.15208937
0.9104904,-1.521311,-0.53955436,1.7249805,1.0140382,0.26367182,0.45614123,1.1476061,1.5975164,-2.0938845
2.2492363,-0.7100334,-1.639816,1.3175591,0.74698085,0.5121386,-0.3589551,0.6080669,0.07198993,0.0072089853
4.3002114,-0.84822166,-1.3301307,-1.1161557,-0.06369193,-0.23009853,-0.27443823,0.679079,0.3928144,-0.61653215
1.6638669,-1.0010966,-1.8747479,0.9114139,1.5538387,0.7732355,-0.110055946,0.8580107,0.8798038,-0.65332484
-0.57028097,2.6787114,-0.12957828,0.43416196,0.78647333,0.27712205,-0.37656575,0.6033662,0.296295,-0.06367875
0.7557224,2.2251837,-1.2039019,-0.805559,-0.19432178,0.8696351,-0.05827867,-0.21058601,-0.6548768,0.20097934
1.7222048,-1.1370229,-0.8758227,0.6924308,-0.27254048,0.945065,-0.73799026,0.047787208,-0.20424491,0.57537144
1.8565223,-1.3592678,-0.20474306,0.7785759,-0.085759826,0.20944963,-0.9005157,-0.29716834,0.5753243,0.23968066
3.4068916,-0.82498914,-1.2608328,0.09516275,-0.0072538964,-0.55566794,-0.72103035,0.51205486,0.6813945,-0.52458
3.7362874,0.13641147,-1.0400732,-1.7684082,-0.33583772,-0.1830322,-0.39656308,0.30474976,-0.12906429,-0.27970713
0.16495022,-1.4499365,-0.62901473,1.972888,-0.64575154,0.20691183,-0.13368742,-0.5709707,1.1768919,0.27315494
3.6788008,-1.1940446,0.75601846,0.06825765,0.501004,-1.0450925,-0.43954766,-0.049341608,0.1951253,0.56837213
3.4803658,-0.6915782,-1.2483104,-1.2652726,-0.39417407,-0.63041615,-0.66351277,0.4910233,-0.01821208,-0.30282304
3.8454082,-0.8848611,-0.7258825,-0.09865659,-0.59610033,-0.21248226,-0.676791,-0.005994858,-0.79474217,-0.18069619
4.9488373,-0.26244035,-0.39811492,-1.8951973,-0.47924614,-0.4041412,-0.1882243,-0.48327875,-0.48692492,0.2306175
-0.56273717,-1.3594489,0.09251652,2.6744015,0.5385116,0.6469924,0.7205359,0.011693816,-0.71039706,0.30872884
4.315136,-0.9015515,-1.2509229,0.60795873,0.2584921,-0.22231813,-1.4078584,-0.08269393,0.4102146,0.19155428
4.005401,-1.370385,0.37547678,0.05271347,-0.53059614,-0.2743684,-0.7372312,0.0130074965,0.54922915,0.14029041
1.788951,-0.9721955,-1.8423948,-0.6865918,0.54155207,-0.49705288,0.7578297,0.5057641,1.3318422,-0.8156221
-0.7995063,2.9260592,0.49673536,0.61579067,-1.0759461,-1.016965,-0.58363163,0.31734085,0.06346011,0.67258954
3.2833734,-0.5922256,-2.677701,0.19390903,0.037932884,0.16366959,-0.5907713,0.5493903,-0.065225415,-0.052887868
2.7220953,-0.833404,-0.94085234,0.16430564,0.5187106,-0.18680741,-0.08951241,0.18871549,0.27436095,-0.7528542
1.0517006,-1.2915702,-1.1547711,2.633893,1.1026831,1.2737157,-0.63220054,0.4804526,0.8098509,-0.33032268
1.7225479,-0.87435603,-1.183369,1.7540697,0.83369964,0.69218343,-0.16165744,0.6970029,0.66011345,0.1587583
0.22111434,3.0481725,0.18901631,0.26580173,0.61037517,0.31544065,0.37268806,0.2031855,-0.042770978,-0.13385253
0.31724936,3.2620158,0.31688023,0.14329334,0.15460648,0.2266077,0.2206185,0.091098644,-0.12070833,-0.34200153
-0.44447738,2.2052352,-0.11590393,0.55455303,0.059804693,-0.56297815,-0.23209037,-0.47526288,0.10346739,0.2837319
-1.0358758,2.2182984,-0.95951843,0.8774145,0.3588583,0.036752522,0.15291156,0.0872092,0.70940375,-0.2011674
-0.042780176,3.471301,0.3657182,-0.3863275,0.73675346,0.8456321,0.48142126,0.03444972,-0.43476984,-0.15844372
3.4172032,-0.5496877,-1.0677525,0.40525374,-0.21528523,0.83781874,-0.93161523,-0.2400105,0.26585442,-0.25785658
3.1865766,-0.073500805,-1.9998046,-1.6828792,-0.20823649,0.06286972,0.23348862,-0.16348371,-0.6311338,0.31272075
2.4090443,-1.1055356,0.024863081,1.0164894,0.11562652,0.10799518,-0.16184762,0.5886906,-0.17233205,-0.57964
3.2032306,-0.5236493,-2.0356073,-1.7960037,-0.73764753,-0.19270603,0.3675386,-0.52634984,0.3029182,-0.33078152
5.038264,-0.56900215,-0.66492707,-1.4838593,-0.32777292,-0.7299583,-0.53507906,0.53569543,-0.47547767,-0.30875883
2.2251546,-0.81904376,-0.5936128,1.7551453,-0.122169785,0.07271285,-0.6674951,0.013015889,0.16846025,-0.43686104
0.33474854,2.7110178,-0.49260053,0.30434647,0.6583777,-0.13607153,0.18569298,0.02075981,-0.055807255,0.03768294
0.09934289,3.197829,-0.25071964,0.13304281,-0.056655437,0.080807716,-0.28409722,-0.45995727,-0.1785129,0.16617142
1.171608,-1.2246017,-0.4502571,2.2305193,1.0428951,0.16207856,0.02897504,0.55261606,0.37179676,-0.50339735
1.1026564,-1.1555365,-0.6762743,2.1014476,0.28883475,0.26409754,-0.23686546,0.20569979,1.4409422,-0.64767915
3.7303202,-0.5670657,-0.6654754,-0.14788027,-0.40448558,-0.22146231,-0.84823483,-0.18614595,-0.28072175,0.5087928
-0.10578701,-1.0764056,-1.4856149,2.7090566,1.9155226,1.6517956,0.10014345,1.6824521,0.5071429,0.018540828
0.17214936,2.6957877,-0.06560393,0.7356574,-0.7633509,-0.91806984,0.25869063,0.015236898,0.040541943,0.4516944
0.9296535,2.4649317,0.1555387,-0.15405563,-0.6741103,-0.22521402,0.2557454,-0.4155447,0.41212004,-0.13003461
0.007253448,2.3568654,-0.15090437,0.5835986,0.23760691,0.596051,0.47421536,0.018795941,0.2227307,-0.5374429
0.10006321,2.5896552,0.6055487,0.5259838,-1.1769124,-1.501729,-0.1334341,-0.3217159,0.5678673,0.25569755
3.12003,-0.53289753,-0.1894392,0.5018965,0.30238733,-0.2781793,-0.89430755,0.18313283,0.9268677,-0.41388795
3.2908678,-0.7339967,-2.0700428,-0.5190018,0.44165862,-0.23788664,-0.5959495,0.18235007,-0.02082621,0.15277085
2.150447,-1.5011681,-0.29225424,1.889534,0.9145995,0.1038349,-0.405786,-0.12248136,-0.24713418,-0.04099766
3.0947685,-0.93830496,-1.3642476,1.4333093,0.86667085,-0.05008834,-0.8981491,0.69741905,0.069093846,-0.13096945
3.3302915,-0.8450768,-1.5667077,0.52690953,-0.5990994,0.06262372,-0.51688594,-0.55400926,0.09432497,0.02646697
0.32962352,-0.71790725,-0.48257706,-1.6181693,0.3673202,0.6486337,0.7250939,-0.2135114,-0.656807,0.81030315
4.945475,-0.7213815,-1.1174494,-2.0821474,-0.65636903,-0.36783984,-0.49665862,0.11281712,-0.15430348,-0.14568762
3.1786199,-0.8427993,-1.0893695,1.1711185,0.15492135,0.22585738,-1.0683944,-0.095006555,0.3108638,-0.6831081
3.2483416,-1.2031599,-1.0820962,1.0048144,0.52586734,0.15382285,-0.8550231,0.41237116,0.5899564,-0.27990395
3.8506167,-0.92451465,-1.997756,-0.3613519,0.13993022,-0.82943994,-0.52444714,0.54260254,-0.24135055,-0.03808909
1.0378124,-0.7022446,-0.57976115,-0.78413576,1.0024667,-0.34317845,1.3091031,0.020666517,-0.005324213,-0.0762487
4.108511,-1.0628055,-1.992542,-0.04924597,-0.27554613,-0.1525794,-0.95262593,0.5555211,0.8987936,-0.47928256
3.8182025,-0.76756084,-2.9488878,-0.17943555,-0.5756196,0.2610672,-1.1274769,0.09833186,-0.4074497,-0.2508051
3.7899256,-0.5598234,-1.2059209,1.1851498,-0.063957386,-0.075052194,-0.39422956,0.207189,0.16132183,-0.47395983
-0.6989639,-1.8938955,-0.1995488,0.18458098,1.9059374,-0.99963963,-0.31415856,-0.6464307,1.2299254,-0.36280608
0.87882715,-1.8137943,0.83063143,0.96908224,1.4198529,-0.21185657,-0.75062865,-0.5070394,2.1234963,-1.6623179
1.690781,-0.7340063,-0.40149227,1.071889,2.0801485,0.16205305,-0.41734272,0.40169248,0.96615815,-0.4183897
2.453469,-0.95854735,-1.8231131,1.2705288,-0.20597444,-0.097653255,-0.74098104,-0.018738903,0.34498212,-0.3462357
2.6474926,-1.4645685,-0.8460454,1.957117,0.8327396,0.34628174,-0.48299617,0.7828863,1.0243416,0.04285033
3.1550174,-1.5456568,0.6735249,1.2590775,-0.1568554,-0.03610783,-0.34974083,-1.1549728,1.1106284,-0.43544644
2.9179661,-1.6337419,0.93464154,0.8271865,0.98279124,-0.5168984,-0.04487982,-0.39214724,0.092930675,-0.41261747
1.1633589,-1.6162685,0.12057662,0.75446934,0.5712119,-0.1474476,0.7484716,-0.36990136,-0.9596942,0.38460797
2.7489777,-1.2648337,0.6237656,-0.14521004,-0.43676737,-0.52799016,1.0717342,0.6027903,-0.15135917,0.047875326
2.2810571,-0.40052345,-2.275064,-2.2362363,-0.87531114,0.5437612,0.770807,-0.19306031,-0.074689575,0.54282945
0.37543803,-1.6795155,0.65233815,-1.1340575,-0.44616666,1.2494003,-0.43168,0.676713,0.50330913,-0.65492064
3.6027887,-0.7304192,-0.87605584,-0.23872149,-0.45283887,0.48237985,-1.0434347,0.38306674,-0.96165246,0.122310914
3.850429,-0.70622635,0.54775065,-1.1574271,-0.07036497,-1.0490373,0.52467823,0.5102382,-0.7875281,0.2014504
1.9253494,-0.6253928,-0.79762733,-0.007720159,-0.13698995,0.87096286,0.31073236,1.2989767,0.39230904,0.11290528
3.7361293,-0.52781636,-0.023270983,-2.4781315,-0.109936155,-0.28874838,0.28182936,0.23472995,-0.18670456,-0.24460934
2.5310879,-1.1307148,0.117741406,-1.1195626,-1.1772523,0.6379882,0.21137501,-0.18255718,-1.0424039,0.76748383
2.0038261,0.06964009,0.43936142,-1.2199255,-0.11676914,-0.20116776,0.6157544,0.44528338,-0.14479408,-0.3340713
0.21209134,2.4238734,-1.2140476,-0.45576486,0.14836968,0.7650706,0.03471225,-0.262636,0.113576874,-0.06172426
-0.40580663,2.8757198,-0.056981213,0.26838458,0.6190596,0.52158254,0.14747079,0.059846316,-0.2165625,-0.041375812
0.8829493,3.3660495,0.32216632,-0.37326384,0.14087316,0.6588229,0.018148052,-0.50824904,-0.6988706,-0.39095777
0.040650766,2.944467,-0.12457298,0.21385188,0.53775924,0.9957917,0.30292508,-0.061165955,0.39821845,-0.25737464
2.3051462,-1.5264149,-0.44001484,1.167267,0.5391698,0.89199245,-0.91202605,0.98905987,-0.16825613,-0.33799034
2.246395,-0.7290861,-0.33170873,-1.1937978,0.28921986,-0.770578,0.98607624,-0.27810007,-0.4662241,0.6824992
3.910777,-1.4081872,0.5197689,-1.4292618,-0.47298202,-0.17160018,0.3082313,0.7142094,0.49560422,-0.28492716
1.3067135,-1.1651318,-0.10333885,-1.2437385,-0.04818751,1.5393857,-0.12448108,0.4263434,-0.12846684,-0.057871938
3.7081609,-1.037407,1.5547115,-1.0991616,-0.6107842,-0.7244971,-0.43614915,-0.39743572,-0.5272866,0.14090908
0.09588803,3.2094226,1.4938736,0.6623782,-0.13842675,0.06556859,-0.1577933,-0.30262747,-0.24960314,0.19958363
